date,CHFUSD=X,DKKUSD=X,EURUSD=X,GBPUSD=X,HKDUSD=X,JPYUSD=X,KRWUSD=X
2010-01-27,0.9526531100273132,0.18846943974494934,1.4030951261520386,1.6178088188171387,0.12860743701457977,0.011117287911474705,0.0008592541562393308
2010-01-28,0.9507510662078857,0.1876560002565384,1.3968042135238647,1.614309310913086,0.12874487042427063,0.011138586327433586,0.0008672274998389184
2010-01-29,0.9426848292350769,0.18633078038692474,1.3866932392120361,1.5984909534454346,0.12880787253379822,0.011077878065407276,0.0008634087862446904
2010-02-01,0.9466111660003662,0.18706972897052765,1.3926994800567627,1.595252513885498,0.12873989343643188,0.011018069460988045,0.0008596974075771868
2010-02-02,0.9481368660926819,0.18778637051582336,1.3976240158081055,1.599206805229187,0.1287630945444107,0.011058521457016468,0.0008640055311843753
2010-02-03,0.9450902938842773,0.18672741949558258,1.3901052474975586,1.5920017957687378,0.12875813245773315,0.0110083669424057,0.0008707767119631171
2010-02-04,0.9384384155273438,0.18469607830047607,1.3744947910308838,1.5769885778427124,0.12870675325393677,0.011184430681169033,0.000871839583851397
2010-02-05,0.9326618909835815,0.18386408686637878,1.368007779121399,1.565802812576294,0.12871503829956055,0.011208249256014824,0.0008599191205576062
2010-02-08,0.9321401715278625,0.1834559440612793,1.3654673099517822,1.5576082468032837,0.12868687510490417,0.011208249256014824,0.0008522243006154895
2010-02-09,0.9387908577919006,0.18515774607658386,1.378207802772522,1.5693906545639038,0.12871669232845306,0.011139827780425549,0.0008631851524114609
2010-02-10,0.9377343654632568,0.18474043905735016,1.3753266334533691,1.5612071752548218,0.1287117302417755,0.011119759641587734,0.0008632596582174301
2010-02-11,0.9339683651924133,0.18383029103279114,1.3681762218475342,1.5702037811279297,0.12872283160686493,0.01113461796194315,0.0008676036959514022
2010-02-12,0.9301460981369019,0.18320052325725555,1.363493800163269,1.5698094367980957,0.12870842218399048,0.011117287911474705,0.0008689606911502779
2010-02-15,0.9285050630569458,0.18277192115783691,1.3603036403656006,1.5667105913162231,0.12867197394371033,0.011104941368103027,0.0008722958737052977
2010-02-16,0.938262403011322,0.1849505752325058,1.3767088651657104,1.579005479812622,0.12871520221233368,0.011081068776547909,0.0008732099668122828
2010-02-17,0.9280053377151489,0.18281202018260956,1.3606922626495361,1.5682092905044556,0.12874138355255127,0.010982976295053959,0.0008714597206562757
2010-02-18,0.9193711280822754,0.1808629035949707,1.3461486101150513,1.5423054695129395,0.1287572979927063,0.010872283950448036,0.0008677542209625244
2010-02-19,0.9295408725738525,0.18300940096378326,1.3615074157714844,1.5464078187942505,0.12877139449119568,0.010924185626208782,0.0008724481449462473
2010-02-22,0.9298000931739807,0.18283876776695251,1.3605626821517944,1.548658847808838,0.1288246512413025,0.010960705578327179,0.0008711559930816293
2010-02-23,0.924043595790863,0.18181486427783966,1.3527040481567383,1.5445923805236816,0.1288299560546875,0.011091392487287521,0.0008649022784084082
2010-02-24,0.9252405166625977,0.18198692798614502,1.354316234588623,1.5417109727859497,0.1287914514541626,0.011076773516833782,0.0008631106466054916
2010-02-25,0.92498379945755,0.18186944723129272,1.3536012172698975,1.5243902206420898,0.12880870699882507,0.011201972141861916,0.0008612522506155074
2010-02-26,0.9317059516906738,0.18315353989601135,1.3631035089492798,1.523902416229248,0.12883111834526062,0.011245938017964363,0.0008610297809354961
2010-03-01,0.9267840385437012,0.1822788417339325,1.356208086013794,1.4978805780410767,0.12880291044712067,0.011217049323022366,0.000871080148499459
2010-03-02,0.931011974811554,0.18300940096378326,1.3620638847351074,1.5028102397918701,0.12882281839847565,0.011268875561654568,0.0008755800663493574
2010-03-03,0.9367681741714478,0.18413832783699036,1.3701633214950562,1.5103002786636353,0.12883028388023376,0.011290504597127438,0.0008747376268729568
2010-03-04,0.9285050630569458,0.18250839412212372,1.3584003448486328,1.50360107421875,0.1288178414106369,0.01121579110622406,0.000874508114065975
2010-03-05,0.9301460981369019,0.18313005566596985,1.3628991842269897,1.5132943391799927,0.12882612645626068,0.011084016412496567,0.0008788890554569662
2010-03-08,0.9310986995697021,0.18306635320186615,1.3616927862167358,1.504189133644104,0.12889188528060913,0.011075913906097412,0.0008839388028718531
2010-03-09,0.9308386445045471,0.1828548014163971,1.3606922626495361,1.5016368627548218,0.12888193130493164,0.011112469248473644,0.0008833922329358757
2010-03-10,0.9341428875923157,0.18338528275489807,1.3643310070037842,1.4970060586929321,0.128892719745636,0.011053388006985188,0.0008851907914504409
2010-03-11,0.936154305934906,0.18392664194107056,1.3685319423675537,1.507204532623291,0.12888523936271667,0.0110316826030612,0.0008838606881909072
2010-03-12,0.946342408657074,0.18510635197162628,1.376993179321289,1.5216069221496582,0.12892413139343262,0.011044842191040516,0.0008874689228832722
2010-03-15,0.9420631527900696,0.18383365869522095,1.3677457571029663,1.505434513092041,0.12889006733894348,0.011071745306253433,0.0008834702312014997
2010-03-16,0.947777509689331,0.18506009876728058,1.3768794536590576,1.5236934423446655,0.12886764109134674,0.01107542309910059,0.0008832362364046276
2010-03-17,0.9485865831375122,0.18466538190841675,1.3738338947296143,1.5317922830581665,0.12884937226772308,0.011061579920351505,0.0008853474864736199
2010-03-18,0.9460737705230713,0.18296587467193604,1.361396312713623,1.5253669023513794,0.12886099517345428,0.011052166111767292,0.0008851123857311904
2010-03-19,0.9430403709411621,0.18201342225074768,1.353692889213562,1.5017945766448975,0.1288859099149704,0.011047283187508583,0.0008824567776173353
2010-03-22,0.9455639123916626,0.18236194550991058,1.356704831123352,1.5108022689819336,0.12885667383670807,0.011069294065237045,0.0008815232431516051
2010-03-23,0.9459842443466187,0.1810052990913391,1.3468012809753418,1.5021330118179321,0.12883444130420685,0.01106610894203186,0.0008770391577854753
2010-03-24,0.9330969452857971,0.17922432720661163,1.3331022262573242,1.4898910522460938,0.1288510411977768,0.010867911390960217,0.0008781944634392858
2010-03-25,0.9331840872764587,0.17884288728237152,1.3307074308395386,1.4844944477081299,0.12884904444217682,0.010809291154146194,0.0008735149749554694
2010-03-26,0.9392316937446594,0.18023863434791565,1.3410038948059082,1.4898022413253784,0.12883444130420685,0.01080999244004488,0.0008804366807453334
2010-03-29,0.9412650465965271,0.18115286529064178,1.3481086492538452,1.498194694519043,0.12880589067935944,0.01081197988241911,0.0008823010139167309
2010-03-30,0.938262403011322,0.18029648065567017,1.3424079418182373,1.5074089765548706,0.12880125641822815,0.01077354047447443,0.0008848774596117437
2010-03-31,0.9490727186203003,0.1814783215522766,1.3508037328720093,1.5183724164962769,0.12880291044712067,0.0106929000467062,0.0008837045170366764
2010-04-01,0.9483616948127747,0.18249841034412384,1.3584003448486328,1.5291922092437744,0.12876974046230316,0.010655301623046398,0.0008895214996300638
2010-04-02,0.9425070881843567,0.1815178543329239,1.3504936695098877,1.5210051536560059,0.12873823940753937,0.01057865284383297,0.0009060433367267251
2010-04-05,0.9414423108100891,0.18118567764759064,1.34890878200531,1.5298004150390625,0.12877719104290009,0.01060108095407486,0.0008832362364046276
2010-04-06,0.9357688426971436,0.1800731122493744,1.3401951789855957,1.5270905494689941,0.12878134846687317,0.010661662556231022,0.0008916629594750702
2010-04-07,0.9317059516906738,0.179336816072464,1.3348461389541626,1.5242043733596802,0.12885601818561554,0.010717079974710941,0.0008918219245970249
2010-04-08,0.9318361282348633,0.1794951856136322,1.336112380027771,1.5283042192459106,0.12888026237487793,0.010704346001148224,0.000891186180524528
2010-04-09,0.9379103183746338,0.18137957155704498,1.3500925302505493,1.536995530128479,0.12894241511821747,0.010734220035374165,0.0008979079429991543
2010-04-12,0.9439305663108826,0.18266841769218445,1.3596007823944092,1.5373972654342651,0.1289108395576477,0.010731571353971958,0.0008984726155176759
2010-04-13,0.9484066963195801,0.18286216259002686,1.3608589172363281,1.5377753973007202,0.12886764109134674,0.01073191687464714,0.0008924587164074183
2010-04-14,0.9511489868164062,0.18347613513469696,1.3655978441238403,1.5472211837768555,0.12886099517345428,0.010716046206653118,0.0008994422969408333
2010-04-15,0.9466111660003662,0.18238191306591034,1.3574045896530151,1.54655122756958,0.12887096405029297,0.010748065076768398,0.0009053870453499258
2010-04-16,0.9422405958175659,0.18148820102214813,1.3504024744033813,1.536405086517334,0.12885434925556183,0.010851872153580189,0.0009024456376209855
2010-04-19,0.9408223032951355,0.18123330175876617,1.348726749420166,1.533530592918396,0.12881916761398315,0.010815488174557686,0.0008968609618023038
2010-04-20,0.9360666275024414,0.18056082725524902,1.343508243560791,1.5363816022872925,0.12881335616111755,0.010732953436672688,0.0008948546019382775
2010-04-21,0.9345793724060059,0.17993053793907166,1.3389928340911865,1.5413308143615723,0.12882447242736816,0.010746448300778866,0.0009042408782988787
2010-04-22,0.9260973930358887,0.17833895981311798,1.3269991874694824,1.5373972654342651,0.12885767221450806,0.010706867091357708,0.0009012256632559001
2010-04-23,0.9329228401184082,0.17987875640392303,1.338401436805725,1.5382012128829956,0.12882447242736816,0.01064395997673273,0.0009036689298227429
2010-04-26,0.9336109161376953,0.18010228872299194,1.3401232957839966,1.5467904806137085,0.12880970537662506,0.010649627074599266,0.0009109957609325647
2010-04-27,0.9193373918533325,0.17702561616897583,1.3170719146728516,1.5247621536254883,0.12880456447601318,0.010736064985394478,0.0008973438525572419
2010-04-28,0.9218289256095886,0.1775536686182022,1.321283221244812,1.520426869392395,0.12873491644859314,0.010642826557159424,0.000900170998647809
2010-04-29,0.9244707822799683,0.17824040353298187,1.3262951374053955,1.5356029272079468,0.12878300249576569,0.010636826977133751,0.0008994422969408333
2010-04-30,0.9297136068344116,0.17869268357753754,1.3298048973083496,1.5300110578536987,0.12880787253379822,0.01065757218748331,0.0009026085026562214
2010-05-03,0.9213193655014038,0.1773395538330078,1.3199926614761353,1.524924874305725,0.12882447242736816,0.010560554452240467,0.0008962983265519142
2010-05-04,0.905116617679596,0.17420995235443115,1.2963947057724,1.5127906799316406,0.12879793345928192,0.01055854745209217,0.0008925383444875479
2010-05-05,0.8946143984794617,0.17217928171157837,1.2814927101135254,1.5097986459732056,0.12876476347446442,0.010663140565156937,0.000892060634214431
2010-05-06,0.8979078531265259,0.1696554273366928,1.263296127319336,1.4863920211791992,0.12865127623081207,0.0110095776617527,0.0008734387229196727
2010-05-07,0.9009009003639221,0.17144130170345306,1.2756078243255615,1.4783058166503906,0.12849672138690948,0.010919414460659027,0.0008688097586855292
2010-05-10,0.9013068675994873,0.17175638675689697,1.2779226303100586,1.4861931800842285,0.12853801250457764,0.01073191687464714,0.0008783487137407064
2010-05-11,0.899563729763031,0.169701486825943,1.2629930973052979,1.4920918941497803,0.1285264492034912,0.01081197988241911,0.0008761170320212841
2010-05-12,0.900819718837738,0.16987445950508118,1.2639029026031494,1.483701467514038,0.12851157784461975,0.010733183473348618,0.000874814111739397
2010-05-13,0.8950948715209961,0.16858573257923126,1.2541072368621826,1.4613901376724243,0.12851488590240479,0.010778533294796944,0.0009017945267260075
2010-05-14,0.8824567198753357,0.16630633175373077,1.2360023260116577,1.4538053274154663,0.1284455507993698,0.010815488174557686,0.0008830801816657186
2010-05-17,0.8836342096328735,0.1665583997964859,1.2392956018447876,1.4480162858963013,0.1282215714454651,0.010804969817399979,0.0008910273318178952
2010-05-18,0.8697165250778198,0.16370095312595367,1.217893362045288,1.4296742677688599,0.12824787199497223,0.0108812740072608,0.0008605111506767571
2010-05-19,0.8678144812583923,0.16659170389175415,1.2393416166305542,1.4416700601577759,0.1282215714454651,0.010924185626208782,0.0008922198321670294
2010-05-20,0.8695652484893799,0.16773457825183868,1.2478941679000854,1.4348437786102295,0.12817062437534332,0.011189436540007591,0.0008455944480374455
2010-05-21,0.8711560368537903,0.16897599399089813,1.2567076683044434,1.4481000900268555,0.128168985247612,0.011112839914858341,0.0008378718048334122
2010-05-24,0.8626787662506104,0.16593654453754425,1.234994888305664,1.4409013986587524,0.12818868458271027,0.01108770351856947,0.0008378718048334122
2010-05-25,0.8641548752784729,0.1659475564956665,1.2345983982086182,1.4415037631988525,0.12818540632724762,0.01107027381658554,0.0008041171240620315
2010-05-26,0.862143337726593,0.16367682814598083,1.217300295829773,1.4383935928344727,0.12856610119342804,0.011114816181361675,0.0007952918531373143
2010-05-27,0.8673027157783508,0.16595858335494995,1.2347966432571411,1.4560492038726807,0.12844060361385345,0.011003642342984676,0.0008159934659488499
2010-05-28,0.862738311290741,0.16501377522945404,1.227400541305542,1.4452955722808838,0.1283927857875824,0.010982735082507133,0.0008310479461215436
2010-05-31,0.8648275136947632,0.16516368091106415,1.2287880182266235,1.4522007703781128,0.12841849029064178,0.010966114699840546,0.0008333333535119891
2010-06-01,0.8654261827468872,0.1644953340291977,1.2233014106750488,1.4667057991027832,0.1283664107322693,0.010976948775351048,0.0008206811617128551
2010-06-02,0.8656509518623352,0.16447368264198303,1.223900318145752,1.46500825881958,0.12834663689136505,0.010847163386642933,0.0008247422520071268
2010-06-03,0.8649770617485046,0.16355368494987488,1.216944694519043,1.4634003639221191,0.1283499300479889,0.01079645473510027,0.0008332639117725194
2010-06-04,0.8605111837387085,0.16097615659236908,1.1971030235290527,1.445797085762024,0.1283021867275238,0.010883761569857597,0.000830909819342196
2010-06-07,0.8600670695304871,0.16030265390872955,1.1922929286956787,1.4474084377288818,0.1281624138355255,0.010927051305770874,0.0008078849059529603
2010-06-08,0.8677542209625244,0.16092434525489807,1.197203278541565,1.4448988437652588,0.1281541883945465,0.010939721949398518,0.0008095199009403586
2010-06-09,0.871171236038208,0.16121231019496918,1.1991989612579346,1.4547992944717407,0.12818211317062378,0.010945110581815243,0.0007984669064171612
2010-06-10,0.8746763467788696,0.16278161108493805,1.2109030485153198,1.470847725868225,0.12834829092025757,0.010951823554933071,0.0008001920650713146
2010-06-11,0.8703977465629578,0.1629088968038559,1.2114017009735107,1.4552016258239746,0.1283664107322693,0.01091464702039957,0.0008055421058088541
2010-06-14,0.8750743269920349,0.16433583199977875,1.2218068838119507,1.4736003875732422,0.12835487723350525,0.01091464702039957,0.0008153946255333722
2010-06-15,0.8819897174835205,0.16565890610218048,1.2319064140319824,1.4799906015396118,0.12836970388889313,0.010932068340480328,0.0008137358236126602
2010-06-16,0.8844861388206482,0.1655218005180359,1.2311935424804688,1.4736003875732422,0.12834516167640686,0.01094139739871025,0.000825354945845902
2010-06-17,0.8996850848197937,0.1664779931306839,1.238206148147583,1.4815912246704102,0.12843234837055206,0.0110083669424057,0.0008260366739705205
2010-06-18,0.9025270342826843,0.16653621196746826,1.2392956018447876,1.4829974174499512,0.12850166857242584,0.01102535892277956,0.0008315317099913955
2010-06-21,0.9004952907562256,0.16547799110412598,1.2316029071807861,1.4759929180145264,0.1287117302417755,0.010989614762365818,0.0008473858470097184
2010-06-22,0.9030161499977112,0.1648954153060913,1.2275059223175049,1.482008457183838,0.1285809725522995,0.011044842191040516,0.0008435259223915637
2010-06-23,0.9053869843482971,0.1655259132385254,1.2319064140319824,1.4968043565750122,0.12857089936733246,0.011122233234345913,0.0008488243911415339
2010-06-24,0.9077704548835754,0.165763258934021,1.2337453365325928,1.4932059049606323,0.12857486307621002,0.011156979016959667,0.0008401243248954415
2010-06-25,0.9154156446456909,0.16633953154087067,1.2373021841049194,1.5067956447601318,0.12858758866786957,0.011217049323022366,0.0008262413903139532
2010-06-28,0.9198785424232483,0.1648532748222351,1.2277017831802368,1.509889841079712,0.1285066157579422,0.011196577921509743,0.0008285004296340048
2010-06-29,0.9242229461669922,0.16362327337265015,1.2186353206634521,1.5053439140319824,0.1284455507993698,0.011280442588031292,0.0008219628361985087
2010-06-30,0.9278159141540527,0.1641928255558014,1.223002314567566,1.4944332838058472,0.12840761244297028,0.011308379471302032,0.0008148631313815713
2010-07-01,0.9426848292350769,0.16791200637817383,1.2507504224777222,1.5165761709213257,0.1283927857875824,0.01141552533954382,0.0008175946422852576
2010-07-02,0.9417969584465027,0.16869096457958221,1.257102608680725,1.5204963684082031,0.12829887866973877,0.01139081921428442,0.0008137358236126602
2010-07-05,0.9400263428688049,0.16820575296878815,1.2536983489990234,1.5132026672363281,0.12835322320461273,0.011412268504500389,0.0008185985498130322
2010-07-06,0.9436632990837097,0.1693594753742218,1.262403130531311,1.5143942832946777,0.12839442491531372,0.01143118366599083,0.0008173273527063429
2010-07-07,0.950570285320282,0.16950875520706177,1.2633121013641357,1.5178422927856445,0.12838289141654968,0.01140510942786932,0.0008214901317842305
2010-07-08,0.9527438879013062,0.17026202380657196,1.2694060802459717,1.5154958963394165,0.12845049798488617,0.011310936883091927,0.000829806667752564
2010-07-09,0.945268988609314,0.16960939764976501,1.2643983364105225,1.5067956447601318,0.12880954146385193,0.011290504597127438,0.0008355614845640957
2010-07-12,0.9424538016319275,0.16886186599731445,1.2590018510818481,1.5024038553237915,0.12869350612163544,0.011281715705990791,0.0008322929497808218
2010-07-13,0.948316752910614,0.17058733105659485,1.2720866203308105,1.5185105800628662,0.12866370379924774,0.011262149550020695,0.0008251505787484348
2010-07-14,0.950570285320282,0.17102786898612976,1.274047613143921,1.526810884475708,0.12869763374328613,0.01132887788116932,0.0008499787654727697
2010-07-15,0.9596928358078003,0.17349845170974731,1.2928582429885864,1.5443061590194702,0.12874652445316315,0.011449508368968964,0.0008345852256752551
2010-07-16,0.9521089196205139,0.17364126443862915,1.2931926250457764,1.530690312385559,0.12863226234912872,0.011552680283784866,0.0008322237408719957
2010-07-19,0.9478673338890076,0.17366839945316315,1.2939456701278687,1.5225566625595093,0.12862563133239746,0.011526048183441162,0.0008227743674069643
2010-07-20,0.9509319067001343,0.1730373203754425,1.289307713508606,1.5287247896194458,0.1286289393901825,0.011462369002401829,0.0008278830791823566
2010-07-21,0.9522902965545654,0.17135611176490784,1.276796817779541,1.5183953046798706,0.12861736118793488,0.011512646451592445,0.0008279515895992517
2010-07-22,0.9594166874885559,0.1731511801481247,1.2903059720993042,1.5272072553634644,0.12864549458026886,0.011477893218398094,0.0008313934085890651
2010-07-23,0.9495774507522583,0.1732982099056244,1.291305661201477,1.543900728225708,0.1287614405155182,0.011425959877669811,0.0008379420032724738
2010-07-26,0.9537343978881836,0.17437399923801422,1.299899935722351,1.5489946603775024,0.12876641750335693,0.01149451732635498,0.0008412551833316684
2010-07-27,0.9427735805511475,0.1743527203798294,1.2990893125534058,1.558797836303711,0.12874983251094818,0.011387445963919163,0.0008467400330118835
2010-07-28,0.9462528228759766,0.1743861734867096,1.2992243766784668,1.5594055652618408,0.1287531554698944,0.011434843763709068,0.0008435970521531999
2010-07-29,0.9614460468292236,0.1755618005990982,1.307805061340332,1.5612316131591797,0.12875480949878693,0.011536287143826485,0.0008443805854767561
2010-07-30,0.9607993960380554,0.17516201734542847,1.3039000034332275,1.5687997341156006,0.12876476347446442,0.011568717658519745,0.0008445233106613159
2010-08-02,0.9622787237167358,0.17682215571403503,1.3175925016403198,1.5889915227890015,0.12880291044712067,0.011547611095011234,0.0008530967752449214
2010-08-03,0.9620657563209534,0.17751426994800568,1.3225064277648926,1.5945911407470703,0.12886099517345428,0.01165772881358862,0.0008534608059562743
2010-08-04,0.9620935320854187,0.17751111090183258,1.3225064277648926,1.5945911407470703,0.12886099517345428,0.01165772881358862,0.000853533623740077
2010-08-05,0.9493069648742676,0.17660729587078094,1.3158068656921387,1.5891934633255005,0.12880954146385193,0.011587484739720821,0.0008566777687519789
2010-08-06,0.9560229182243347,0.17689722776412964,1.3181308507919312,1.589142918586731,0.12881949543952942,0.011650530621409416,0.00085932802176103
2010-08-09,0.963483989238739,0.17836439609527588,1.3285682201385498,1.5978014469146729,0.12882612645626068,0.01171728502959013,0.0008619946893304586
2010-08-10,0.954016387462616,0.17758047580718994,1.3229963779449463,1.590609073638916,0.12883444130420685,0.011641849763691425,0.0008616975392214954
2010-08-11,0.9544716477394104,0.17704129219055176,1.3184958696365356,1.5857913494110107,0.12880787253379822,0.011715088970959187,0.0008622920140624046
2010-08-12,0.9435920715332031,0.17243163287639618,1.284406065940857,1.563281536102295,0.12876641750335693,0.01174094807356596,0.0008429570589214563
2010-08-13,0.9525623321533203,0.17221485078334808,1.2829889059066772,1.5587736368179321,0.1287216693162918,0.011617910116910934,0.0008413967443630099
2010-08-16,0.9520726203918457,0.17142662405967712,1.277090311050415,1.5603058338165283,0.1286802589893341,0.01160900853574276,0.0008458805968984962
2010-08-17,0.9620935320854187,0.1720113456249237,1.2811970710754395,1.5646023750305176,0.1286488026380539,0.011722367256879807,0.0008415383053943515
2010-08-18,0.9582123756408691,0.1729026883840561,1.2879958152770996,1.5578023195266724,0.12867695093154907,0.011682924814522266,0.0008504124125465751
2010-08-19,0.9594166874885559,0.1725551187992096,1.28564453125,1.5598920583724976,0.12872332334518433,0.011704119853675365,0.000851136224810034
2010-08-20,0.9685229659080505,0.17191877961158752,1.2808033227920532,1.557705283164978,0.128698468208313,0.01171728502959013,0.0008513536886312068
2010-08-23,0.9659875631332397,0.17061935365200043,1.2710033655166626,1.554508924484253,0.128630593419075,0.011687705293297768,0.000847026938572526
2010-08-24,0.9603379964828491,0.16971300542354584,1.2635036706924438,1.5496188402175903,0.12862397730350494,0.011745222844183445,0.0008448087028227746
2010-08-25,0.9692739844322205,0.16964679956436157,1.263296127319336,1.5410932302474976,0.1285991668701172,0.011879588477313519,0.000836540071759373
2010-08-26,0.9715340733528137,0.17007091641426086,1.26639986038208,1.5472211837768555,0.12858924269676208,0.011808606795966625,0.0008367500849999487
2010-08-27,0.9761812090873718,0.17063681781291962,1.2706480026245117,1.5519996881484985,0.12858428061008453,0.011855926364660263,0.000839771528262645
2010-08-30,0.9721952676773071,0.1712944656610489,1.2753963470458984,1.5533980131149292,0.12856610119342804,0.011695769615471363,0.000836400140542537
2010-08-31,0.9754765033721924,0.1701374650001526,1.266592264175415,1.54659903049469,0.12855948507785797,0.011829840019345284,0.0008381527150049806
2010-09-01,0.9859015941619873,0.17043614387512207,1.268729567527771,1.5349900722503662,0.12853801250457764,0.011884953826665878,0.00083361123688519
2010-09-02,0.9852604269981384,0.17199566960334778,1.2802950143814087,1.5448071956634521,0.12861570715904236,0.011847359128296375,0.0008441668469458818
2010-09-03,0.9873617887496948,0.1722949743270874,1.2825939655303955,1.5395984649658203,0.12869516015052795,0.011869436129927635,0.0008486802689731121
2010-09-06,0.9839614629745483,0.17319616675376892,1.28940749168396,1.544998049736023,0.12867695093154907,0.011844131164252758,0.0008532422943972051
2010-09-07,0.9898049831390381,0.17285487055778503,1.2868356704711914,1.5395036935806274,0.12876476347446442,0.011887778528034687,0.0008525149314664304
2010-09-08,0.9891196489334106,0.1703084409236908,1.2677966356277466,1.53487229347229,0.12870842218399048,0.011942865327000618,0.0008467400330118835
2010-09-09,0.9891196489334106,0.17102496325969696,1.2732040882110596,1.5473887920379639,0.12870509922504425,0.011911852285265923,0.000854116806294769
2010-09-10,0.985027551651001,0.17046520113945007,1.269309401512146,1.5425909757614136,0.12870842218399048,0.01191469095647335,0.0008563110022805631
2010-09-13,0.9807383418083191,0.1708175390958786,1.2716983556747437,1.5370900630950928,0.12873989343643188,0.011861410923302174,0.0008575593819841743
2010-09-14,0.9921619296073914,0.1728937327861786,1.2872000932693481,1.5428051948547363,0.1287531554698944,0.011950143612921238,0.000861771812196821
2010-09-15,1.0046212673187256,0.17448961734771729,1.2991737127304077,1.5533980131149292,0.1287730485200882,0.012041229754686356,0.0008612522506155074
2010-09-16,0.9979143738746643,0.17480072379112244,1.3015071153640747,1.563403844833374,0.1287531554698944,0.011668612249195576,0.00086363242007792
2010-09-17,0.9847947955131531,0.17556796967983246,1.3075997829437256,1.5628174543380737,0.1287730485200882,0.011648494750261307,0.000860659230966121
2010-09-20,0.9906384944915771,0.17516201734542847,1.3043931722640991,1.5646023750305176,0.12877967953681946,0.011669972911477089,0.0008621432934887707
2010-09-21,0.995322048664093,0.17548170685768127,1.3066941499710083,1.5548230409622192,0.12880456447601318,0.011668338440358639,0.000860585190821439
2010-09-22,1.002807855606079,0.17797711491584778,1.3256973028182983,1.5616947412490845,0.1288510411977768,0.011749086901545525,0.0008705493528395891
2010-09-23,1.0135819911956787,0.17976558208465576,1.3391003608703613,1.5646023750305176,0.12889088690280914,0.011837121099233627,0.0008631851524114609
2010-09-24,1.0149192810058594,0.17875178158283234,1.331912636756897,1.56788969039917,0.128862664103508,0.011832918971776962,0.0008676036959514022
2010-09-27,1.015671730041504,0.1809234321117401,1.3479087352752686,1.5831050872802734,0.1289341002702713,0.011860145255923271,0.0008664010092616081
2010-09-28,1.0146104097366333,0.18037517368793488,1.3439054489135742,1.5810027122497559,0.12890085577964783,0.011865914799273014,0.0008707009255886078
2010-09-29,1.024275302886963,0.18212614953517914,1.3570915460586548,1.5803030729293823,0.128909170627594,0.011920087970793247,0.0008728288812562823
2010-09-30,1.0238558053970337,0.1829056441783905,1.3628062009811401,1.57957923412323,0.12889088690280914,0.011938017792999744,0.0008778090123087168
2010-10-01,1.0163633823394775,0.18280532956123352,1.3622123003005981,1.571659803390503,0.12887261807918549,0.01196601614356041,0.0008793528540991247
2010-10-04,1.0245901346206665,0.18490441143512726,1.377695083618164,1.582003116607666,0.1288975328207016,0.012000047601759434,0.0008860535454005003
